timestamp,est_e,est_n,est_heading,est_gyro_bias,external_e,external_n,true_e,true_n,true_heading,detected_step
13.4900,-0.08223294,6.19044706,0.61961322,0.01650672,,,0.00000000,6.25336239,0.63672891,0
13.5000,-0.08223206,6.19044706,0.62899449,0.01649307,,,0.00000000,6.25336239,0.64596889,0
13.5100,-0.08223234,6.19044706,0.63810708,0.01649761,,,0.00000000,6.25336239,0.65520887,0
13.5200,-0.08223136,6.19044706,0.64753965,0.01648134,,,0.00000000,6.25336239,0.66444885,0
13.5300,-0.08223258,6.19044706,0.65646717,0.01650234,,,0.00000000,6.25336239,0.67368883,0
13.5400,-0.08223529,6.19044707,0.66494978,0.01655063,,,0.00000000,6.25336239,0.68292880,0
13.5500,-0.08223439,6.19044707,0.67443169,0.01653397,,,0.00000000,6.25336239,0.69216878,0
13.5600,-0.08223649,6.19044707,0.68312021,0.01657425,,,0.00000000,6.25336239,0.70140876,0
13.5700,-0.08224051,6.19044707,0.69120139,0.01665406,,,0.00000000,6.25336239,0.71064874,0
13.5800,-0.08224235,6.19044707,0.69992407,0.01669201,,,0.00000000,6.25336239,0.71988872,0
13.5900,-0.08224535,6.19044707,0.70818944,0.01675584,,,0.00000000,6.25336239,0.72912870,0
13.6000,-0.08224608,6.19044707,0.71716154,0.01677210,,,0.00000000,6.25336239,0.73836867,0
13.6100,-0.08224282,6.19044707,0.72742938,0.01669727,,,0.00000000,6.25336239,0.74760865,0
13.6200,-0.08224722,6.19044707,0.73518482,0.01680180,,,0.00000000,6.25336239,0.75684863,0
13.6300,-0.08224590,6.19044707,0.74491077,0.01676921,,,0.00000000,6.25336239,0.76608861,0
13.6400,-0.08224539,6.19044707,0.75430203,0.01675628,,,0.00000000,6.25336239,0.77532859,0
13.6500,-0.08224411,6.19044707,0.76396105,0.01672246,,,0.00000000,6.25336239,0.78456857,0
13.6600,-0.08224597,6.19044707,0.77247370,0.01677344,,,0.00000000,6.25336239,0.79380854,0
13.6700,-0.08224812,6.19044707,0.78083921,0.01683461,,,0.00000000,6.25336239,0.80304852,0
13.6800,-0.08224934,6.19044707,0.78957230,0.01687048,,,0.00000000,6.25336239,0.81228850,0
13.6900,-0.08225090,6.19044707,0.79811042,0.01691793,,,0.00000000,6.25336239,0.82152848,0
13.7000,-0.08225271,6.19044707,0.80652583,0.01697543,,,0.00000000,6.25336239,0.83076846,0
13.7100,-0.08225312,6.19044707,0.81553590,0.01698870,,,0.00000000,6.25336239,0.84000844,0
13.7200,-0.08225371,6.19044707,0.82449114,0.01700899,,,0.00000000,6.25336239,0.84924841,0
13.7300,-0.08225424,6.19044707,0.83342259,0.01702753,,,0.00000000,6.25336239,0.85848839,0
13.7400,-0.08225638,6.19044707,0.84151028,0.01710576,,,0.00000000,6.25336239,0.86772837,0
13.7500,-0.08225791,6.19044707,0.84995133,0.01716392,,,0.00000000,6.25336239,0.87696835,0
13.7600,-0.08225984,6.19044708,0.85806260,0.01723992,,,0.00000000,6.25336239,0.88620833,0
13.7700,-0.08226255,6.19044708,0.86570919,0.01735071,,,0.00000000,6.25336239,0.89544831,0
13.7800,-0.08226336,6.19044708,0.87446259,0.01738492,,,0.00000000,6.25336239,0.90468829,0
13.7900,-0.08226320,6.19044708,0.88376665,0.01737784,,,0.00000000,6.25336239,0.91392826,0
13.8000,-0.08226367,6.19044708,0.89271197,0.01739942,,,0.00000000,6.25336239,0.92316824,0
13.8100,-0.08226424,6.19044708,0.90152655,0.01742606,,,0.00000000,6.25336239,0.93240822,0
13.8200,-0.08226473,6.19044708,0.91043844,0.01745025,,,0.00000000,6.25336239,0.94164820,0
13.8300,-0.08226480,6.19044708,0.91953912,0.01745400,,,0.00000000,6.25336239,0.95088818,0
13.8400,-0.08226573,6.19044708,0.92800254,0.01750309,,,0.00000000,6.25336239,0.96012816,0
13.8500,-0.08226606,6.19044708,0.93696593,0.01752094,,,0.00000000,6.25336239,0.96936813,0
13.8600,-0.08226702,6.19044708,0.94546239,0.01757530,,,0.00000000,6.25336239,0.97860811,0
13.8700,-0.08226794,6.19044708,0.95396010,0.01763000,,,0.00000000,6.25336239,0.98784809,0
13.8800,-0.08226838,6.19044708,0.96275729,0.01765683,,,0.00000000,6.25336239,0.99708807,0
13.8900,-0.08226927,6.19044708,0.97115988,0.01771356,,,0.00000000,6.25336239,1.00632805,0
13.9000,-0.08226936,6.19044708,0.98026973,0.01771941,,,0.00000000,6.25336239,1.01556803,0
13.9100,-0.08226935,6.19044708,0.98940828,0.01771870,,,0.00000000,6.25336239,1.02480800,0
13.9200,-0.08226958,6.19044708,0.99841537,0.01773508,,,0.00000000,6.25336239,1.03404798,0
13.9300,-0.08227069,6.19044708,1.00643420,0.01781751,,,0.00000000,6.25336239,1.04328796,0
13.9400,-0.08227146,6.19044708,1.01486100,0.01787614,,,0.00000000,6.25336239,1.05252794,0
13.9500,-0.08227079,6.19044708,1.02485169,0.01782245,,,0.00000000,6.25336239,1.06176792,0
13.9600,-0.08227100,6.19044708,1.03378701,0.01784028,,,0.00000000,6.25336239,1.07100790,0
13.9700,-0.08227143,6.19044708,1.04243812,0.01787749,,,0.00000000,6.25336239,1.08024787,0
13.9800,-0.08227155,6.19044708,1.05148667,0.01788831,,,0.00000000,6.25336239,1.08948785,0
13.9900,-0.08227235,6.19044708,1.05965121,0.01796250,,,0.00000000,6.25336239,1.09872783,0
14.0000,-0.08227240,6.19044708,1.06877539,0.01796715,,,0.00000000,6.25336239,1.10796781,0
14.0100,-0.08227230,6.19044708,1.07823760,0.01795729,,,0.00000000,6.25336239,1.11720779,0
14.0200,-0.08227282,6.19044708,1.08667829,0.01801142,,,0.00000000,6.25336239,1.12644777,0
14.0300,-0.08227307,6.19044708,1.09545114,0.01803870,,,0.00000000,6.25336239,1.13568775,0
14.0400,-0.08227345,6.19044708,1.10403620,0.01808234,,,0.00000000,6.25336239,1.14492772,0
14.0500,-0.08227376,6.19044708,1.11277535,0.01811812,,,0.00000000,6.25336239,1.15416770,0
14.0600,-0.08227392,6.19044708,1.12171447,0.01813802,,,0.00000000,6.25336239,1.16340768,0
14.0700,-0.08227395,6.19044708,1.13085007,0.01814217,,,0.00000000,6.25336239,1.17264766,0
14.0800,-0.08227376,6.19044708,1.14040180,0.01811655,,,0.00000000,6.25336239,1.18188764,0
14.0900,-0.08227312,6.19044708,1.15084659,0.01802869,,,0.00000000,6.25336239,1.19112762,0
14.1000,-0.08227287,6.19044708,1.16053385,0.01799235,,,0.00000000,6.25336239,1.20036759,0
14.1100,-0.08227329,6.19044708,1.16881848,0.01805504,,,0.00000000,6.25336239,1.20960757,0
14.1200,-0.08227374,6.19044708,1.17702236,0.01812537,,,0.00000000,6.25336239,1.21884755,0
14.1300,-0.08227382,6.19044708,1.18601670,0.01813866,,,0.00000000,6.25336239,1.22808753,0
14.1400,-0.08227428,6.19044708,1.19415605,0.01821703,,,0.00000000,6.25336239,1.23732751,0
14.1500,-0.08227404,6.19044708,1.20401060,0.01817334,,,0.00000000,6.25336239,1.24656749,0
14.1600,-0.08227440,6.19044708,1.21223282,0.01824026,,,0.00000000,6.25336239,1.25580746,0
14.1700,-0.08227496,6.19044708,1.21987674,0.01834814,,,0.00000000,6.25336239,1.26504744,0
14.1800,-0.08227510,6.19044708,1.22872508,0.01837683,,,0.00000000,6.25336239,1.27428742,0
14.1900,-0.08227530,6.19044708,1.23726217,0.01841836,,,0.00000000,6.25336239,1.28352740,0
14.2000,-0.08227530,6.19044708,1.24647697,0.01841838,,,0.00000000,6.25336239,1.29276738,0
14.2100,-0.08227498,6.19044708,1.25684736,0.01834538,,,0.00000000,6.25336239,1.30200736,0
14.2200,-0.08227505,6.19044708,1.26584548,0.01836244,,,0.00000000,6.25336239,1.31124733,0
14.2300,-0.08227526,6.19044708,1.27424735,0.01841537,,,0.00000000,6.25336239,1.32048731,0
14.2400,-0.08227523,6.19044708,1.28358653,0.01840653,,,0.00000000,6.25336239,1.32972729,0
14.2500,-0.08227537,6.19044708,1.29220754,0.01844611,,,0.00000000,6.25336239,1.33896727,0
14.2600,-0.08227542,6.19044708,1.30131110,0.01846064,,,0.00000000,6.25336239,1.34820725,0
14.2700,-0.08227551,6.19044708,1.31010053,0.01848739,,,0.00000000,6.25336239,1.35744723,0
14.2800,-0.08227564,6.19044708,1.31870127,0.01852815,,,0.00000000,6.25336239,1.36668720,0
14.2900,-0.08227571,6.19044708,1.32754170,0.01855225,,,0.00000000,6.25336239,1.37592718,0
14.3000,-0.08227562,6.19044708,1.33714166,0.01852127,,,0.00000000,6.25336239,1.38516716,0
14.3100,-0.08227567,6.19044708,1.34595100,0.01853947,,,0.00000000,6.25336239,1.39440714,0
14.3200,-0.08227567,6.19044708,1.35514139,0.01853979,,,0.00000000,6.25336239,1.40364712,0
14.3300,-0.08227579,6.19044708,1.36367943,0.01858683,,,0.00000000,6.25336239,1.41288710,0
14.3400,-0.08227581,6.19044708,1.37272665,0.01859639,,,0.00000000,6.25336239,1.42212708,0
14.3500,-0.08227592,6.19044708,1.38121667,0.01864657,,,0.00000000,6.25336239,1.43136705,0
14.3600,-0.08227603,6.19044708,1.38970211,0.01869770,,,0.00000000,6.25336239,1.44060703,0
14.3700,-0.08227605,6.19044708,1.39876955,0.01870883,,,0.00000000,6.25336239,1.44984701,0
14.3800,-0.08227605,6.19044708,1.40791863,0.01870794,,,0.00000000,6.25336239,1.45908699,0
14.3900,-0.08227615,6.19044708,1.41628914,0.01876882,,,0.00000000,6.25336239,1.46832697,0
14.4000,-0.08227620,6.19044708,1.42511653,0.01879671,,,0.00000000,6.25336239,1.47756695,0
14.4100,-0.08227623,6.19044708,1.43403097,0.01881848,,,0.00000000,6.25336239,1.48680692,0
14.4200,-0.08227624,6.19044708,1.44319437,0.01882111,,,0.00000000,6.25336239,1.49604690,0
14.4300,-0.08227631,6.19044708,1.45165050,0.01887191,,,0.00000000,6.25336239,1.50528688,0
14.4400,-0.08227636,6.19044708,1.46021318,0.01891394,,,0.00000000,6.25336239,1.51452686,0
14.4500,-0.08227644,6.19044708,1.46851101,0.01897653,,,0.00000000,6.25336239,1.52376684,0
14.4600,-0.08227646,6.19044708,1.47747362,0.01899517,,,0.00000000,6.25336239,1.53300682,0
14.4700,-0.08227646,6.19044708,1.48667623,0.01899346,,,0.00000000,6.25336239,1.54224679,0
14.4800,-0.08227651,6.19044708,1.49505218,0.01905166,,,0.00000000,6.25336239,1.55148677,0
14.4900,-0.08227651,6.19044708,1.50422403,0.01905228,,,0.00000000,6.25336239,1.56072675,0
14.5000,-0.08227654,6.19044708,1.50880226,0.01908211,,,0.00000000,6.25336239,1.56996673,0
14.5100,-0.08227652,6.19044708,1.50961924,0.01905165,,,0.01027059,6.25336239,1.57079633,0
14.5200,-0.08227657,6.19044708,1.50845996,0.01912983,,,0.02155427,6.25336239,1.57079633,0
14.5300,-0.08227656,6.19044708,1.50873659,0.01911342,,,0.03283795,6.25336239,1.57079633,0
14.5400,-0.08227655,6.19044708,1.50903228,0.01909119,,,0.04412162,6.25336239,1.57079633,0
14.5500,-0.08227657,6.19044708,1.50836322,0.01913242,,,0.05540530,6.25336239,1.57079633,0
14.5600,-0.08227656,6.19044708,1.50870707,0.01910521,,,0.06668898,6.25336239,1.57079633,0
14.5700,-0.08227654,6.19044708,1.50915566,0.01907373,,,0.07797266,6.25336239,1.57079633,0
14.5800,-0.08227654,6.19044708,1.50941135,0.01905236,,,0.08925634,6.25336239,1.57079633,0
14.5900,-0.08227654,6.19044708,1.50906661,0.01907553,,,0.10054002,6.25336239,1.57079633,0
14.6000,-0.08227655,6.19044708,1.50882238,0.01909006,,,0.11182369,6.25336239,1.57079633,0
14.6100,-0.08227654,6.19044708,1.50899533,0.01907803,,,0.12310737,6.25336239,1.57079633,0
14.6200,-0.08227654,6.19044708,1.50983319,0.01901725,,,0.13439105,6.25336239,1.57079633,0
14.6300,-0.08227653,6.19044708,1.51022190,0.01898577,,,0.14567473,6.25336239,1.57079633,0
14.6400,-0.08227653,6.19044708,1.50979793,0.01900970,,,0.15695841,6.25336239,1.57079633,0
14.6500,-0.08227653,6.19044708,1.50926125,0.01904422,,,0.16824208,6.25336239,1.57079633,0
14.6600,-0.08227654,6.19044708,1.50975788,0.01900596,,,0.17952576,6.25336239,1.57079633,0
14.6700,-0.08227653,6.19044708,1.50883225,0.01906742,,,0.19080944,6.25336239,1.57079633,0
14.6800,-0.08227653,6.19044708,1.50926663,0.01903000,,,0.20209312,6.25336239,1.57079633,0
14.6900,-0.08227653,6.19044708,1.50883808,0.01905435,,,0.21337680,6.25336239,1.57079633,0
14.7000,-0.08227652,6.19044708,1.50803212,0.01910538,,,0.22466047,6.25336239,1.57079633,0
14.7100,-0.08227652,6.19044708,1.50802130,0.01909851,,,0.23594415,6.25336239,1.57079633,0
14.7200,-0.08227652,6.19044708,1.50800731,0.01909508,,,0.24722783,6.25336239,1.57079633,0
14.7300,-0.08227654,6.19044708,1.50850854,0.01905472,,,0.25851151,6.25336239,1.57079633,0
14.7400,-0.08227654,6.19044708,1.50877672,0.01903382,,,0.26979519,6.25336239,1.57079633,0
14.7500,-0.08227652,6.19044708,1.50775209,0.01909920,,,0.28107887,6.25336239,1.57079633,0
14.7600,-0.08227651,6.19044708,1.50738200,0.01912322,,,0.29236254,6.25336239,1.57079633,0
14.7700,-0.08227652,6.19044708,1.50765518,0.01909994,,,0.30364622,6.25336239,1.57079633,0
14.7800,-0.08227653,6.19044708,1.50793038,0.01907447,,,0.31492990,6.25336239,1.57079633,0
14.7900,-0.08227653,6.19044708,1.50799638,0.01906589,,,0.32621358,6.25336239,1.57079633,0
14.8000,-0.08227653,6.19044708,1.50790913,0.01906936,,,0.33749726,6.25336239,1.57079633,0
14.8100,-0.08227651,6.19044708,1.50721043,0.01911361,,,0.34878093,6.25336239,1.57079633,0
14.8200,-0.08227649,6.19044708,1.50666886,0.01914751,,,0.36006461,6.25336239,1.57079633,0
14.8300,-0.08227651,6.19044708,1.50701983,0.01912451,,,0.37134829,6.25336239,1.57079633,0
14.8400,-0.08227648,6.19044708,1.50629036,0.01916953,,,0.38263197,6.25336239,1.57079633,0
14.8500,-0.08227652,6.19044708,1.50725906,0.01910155,,,0.39391565,6.25336239,1.57079633,0
14.8600,-0.08227653,6.19044708,1.50740547,0.01908683,,,0.40519932,6.25336239,1.57079633,0
14.8700,-0.08227651,6.19044708,1.50687602,0.01911786,,,0.41648300,6.25336239,1.57079633,0
14.8800,-0.08227650,6.19044708,1.50666049,0.01913223,,,0.42776668,6.25336239,1.57079633,0
14.8900,-0.08227650,6.19044708,1.50663089,0.01913240,,,0.43905036,6.25336239,1.57079633,0
14.9000,-0.08227654,6.19044708,1.50746610,0.01906720,,,0.45033404,6.25336239,1.57079633,0
14.9100,-0.08227655,6.19044708,1.50768751,0.01905293,,,0.46161771,6.25336239,1.57079633,0
14.9200,-0.08227656,6.19044708,1.50776420,0.01903993,,,0.47290139,6.25336239,1.57079633,0
14.9300,-0.08227656,6.19044708,1.50757310,0.01904888,,,0.48418507,6.25336239,1.57079633,0
14.9400,-0.08227656,6.19044708,1.50765292,0.01904344,,,0.49546875,6.25336239,1.57079633,0
14.9500,-0.08227655,6.19044708,1.50745026,0.01905457,,,0.50675243,6.25336239,1.57079633,0
14.9600,-0.08227651,6.19044708,1.50668744,0.01910399,,,0.51803611,6.25336239,1.57079633,0
14.9700,-0.08227655,6.19044708,1.50742568,0.01905457,,,0.52931978,6.25336239,1.57079633,0
14.9800,-0.08227655,6.19044708,1.50724293,0.01906479,,,0.54060346,6.25336239,1.57079633,0
14.9900,-0.08227653,6.19044708,1.50689772,0.01908171,,,0.55188714,6.25336239,1.57079633,0
15.0000,0.27997045,6.21068544,1.50663649,0.01909761,0.89527733,6.24507445,0.56317082,6.25336239,1.57079633,0
15.0100,0.27997044,6.21068544,1.50687723,0.01907715,,,0.57445450,6.25336239,1.57079633,0
15.0200,0.27997046,6.21068544,1.50612278,0.01911810,,,0.58573817,6.25336239,1.57079633,0
15.0300,0.27997047,6.21068544,1.50590733,0.01912888,,,0.59702185,6.25336239,1.57079633,0
15.0400,0.83753660,6.24684000,1.50604344,0.01911859,,,0.60830553,6.25336239,1.57079633,1
15.0500,0.83751554,6.24716501,1.50540333,0.01915851,,,0.61958921,6.25336239,1.57079633,0
15.0600,0.83748410,6.24765048,1.50442784,0.01922025,,,0.62837502,6.25336239,1.57079633,0
15.0700,0.83744885,6.24819476,1.50336900,0.01929192,,,0.63691443,6.25336239,1.57079633,0
15.0800,0.83747589,6.24777722,1.50419971,0.01923498,,,0.64545385,6.25336239,1.57079633,0
15.0900,0.83747337,6.24781619,1.50411025,0.01924049,,,0.65399327,6.25336239,1.57079633,0
15.1000,0.83748450,6.24764429,1.50446221,0.01921535,,,0.66253269,6.25336239,1.57079633,0
15.1100,0.83747717,6.24775749,1.50422517,0.01923249,,,0.67107211,6.25336239,1.57079633,0
15.1200,0.83745417,6.24811267,1.50332336,0.01928817,,,0.67961152,6.25336239,1.57079633,0
15.1300,0.83747051,6.24786032,1.50394944,0.01924721,,,0.68815094,6.25336239,1.57079633,0
15.1400,0.83748468,6.24764144,1.50453813,0.01921042,,,0.69669036,6.25336239,1.57079633,0
15.1500,0.83747909,6.24772772,1.50425337,0.01922543,,,0.70522978,6.25336239,1.57079633,0
15.1600,0.83748163,6.24768860,1.50435998,0.01921838,,,0.71376920,6.25336239,1.57079633,0
15.1700,0.83748028,6.24770934,1.50420589,0.01922225,,,0.72230862,6.25336239,1.57079633,0
15.1800,0.83747844,6.24773778,1.50409286,0.01922775,,,0.73084803,6.25336239,1.57079633,0
15.1900,0.83747318,6.24781906,1.50383227,0.01924402,,,0.73938745,6.25336239,1.57079633,0
15.2000,0.83746340,6.24797017,1.50328032,0.01927533,,,0.74792687,6.25336239,1.57079633,0
15.2100,0.83746217,6.24798924,1.50310494,0.01927942,,,0.75646629,6.25336239,1.57079633,0
15.2200,0.83745098,6.24816214,1.50247857,0.01931784,,,0.76500571,6.25336239,1.57079633,0
15.2300,0.83745125,6.24815806,1.50243730,0.01931690,,,0.77354513,6.25336239,1.57079633,0
15.2400,0.83744989,6.24817909,1.50232547,0.01932192,,,0.78208454,6.25336239,1.57079633,0
15.2500,0.83744860,6.24819896,1.50221947,0.01932682,,,0.79062396,6.25336239,1.57079633,0
15.2600,0.83745662,6.24807503,1.50269343,0.01929516,,,0.79916338,6.25336239,1.57079633,0
15.2700,0.83744882,6.24819556,1.50222521,0.01932704,,,0.80770280,6.25336239,1.57079633,0
15.2800,0.83745108,6.24816060,1.50234605,0.01931747,,,0.81624222,6.25336239,1.57079633,0
15.2900,0.83744560,6.24824547,1.50187479,0.01934154,,,0.82478163,6.25336239,1.57079633,0
15.3000,0.83744149,6.24830893,1.50157319,0.01936018,,,0.83332105,6.25336239,1.57079633,0
15.3100,0.83744845,6.24820133,1.50204692,0.01932745,,,0.84186047,6.25336239,1.57079633,0
15.3200,0.83744754,6.24821539,1.50194222,0.01933188,,,0.85039989,6.25336239,1.57079633,0
15.3300,0.83745226,6.24814233,1.50232744,0.01930805,,,0.85893931,6.25336239,1.57079633,0
15.3400,0.83745776,6.24805726,1.50273627,0.01927932,,,0.86747873,6.25336239,1.57079633,0
15.3500,0.83747182,6.24783966,1.50384805,0.01920321,,,0.87601814,6.25336239,1.57079633,0
15.3600,0.83748459,6.24764195,1.50492442,0.01913161,,,0.88455756,6.25336239,1.57079633,0
15.3700,0.83749078,6.24754601,1.50537351,0.01909563,,,0.89309698,6.25336239,1.57079633,0
15.3800,0.83749820,6.24743125,1.50605602,0.01905106,,,0.90163640,6.25336239,1.57079633,0
15.3900,0.83750662,6.24730073,1.50682576,0.01899858,,,0.91017582,6.25336239,1.57079633,0
15.4000,0.83751317,6.24719926,1.50750319,0.01895632,,,0.91871524,6.25336239,1.57079633,0
15.4100,0.83750950,6.24725620,1.50711374,0.01898088,,,0.92725465,6.25336239,1.57079633,0
15.4200,0.83750645,6.24730344,1.50676489,0.01900197,,,0.93579407,6.25336239,1.57079633,0
15.4300,0.83750708,6.24729372,1.50680252,0.01899747,,,0.94433349,6.25336239,1.57079633,0
15.4400,0.83749880,6.24742204,1.50577016,0.01905892,,,0.95287291,6.25336239,1.57079633,0
15.4500,0.83750032,6.24739850,1.50590741,0.01904724,,,0.96141233,6.25336239,1.57079633,0
15.4600,0.83750234,6.24736715,1.50612801,0.01903115,,,0.96995174,6.25336239,1.57079633,0
15.4700,0.83750171,6.24737683,1.50604820,0.01903629,,,0.97849116,6.25336239,1.57079633,0
15.4800,0.83749907,6.24741783,1.50567750,0.01905887,,,0.98703058,6.25336239,1.57079633,0
15.4900,0.83750181,6.24737528,1.50604004,0.01903461,,,0.99557000,6.25336239,1.57079633,0
15.5000,0.83750445,6.24733435,1.50640136,0.01901045,,,1.00410942,6.25336239,1.57079633,0
15.5100,0.83750404,6.24734065,1.50628209,0.01901430,,,1.01264884,6.25336239,1.57079633,0
15.5200,0.83750615,6.24730798,1.50657505,0.01899362,,,1.02118825,6.25336239,1.57079633,0
15.5300,0.83749972,6.24740784,1.50551493,0.01905908,,,1.02972767,6.25336239,1.57079633,0
15.5400,0.83750067,6.24739310,1.50558110,0.01904907,,,1.03826709,6.25336239,1.57079633,0
15.5500,0.83749945,6.24741209,1.50527564,0.01906242,,,1.04680651,6.25336239,1.57079633,0
15.5600,0.83750482,6.24732854,1.50621134,0.01900160,,,1.05534593,6.25336239,1.57079633,0
15.5700,0.83750243,6.24736571,1.50579472,0.01902962,,,1.06388534,6.25336239,1.57079633,0
15.5800,0.83749861,6.24742507,1.50509324,0.01907595,,,1.07242476,6.25336239,1.57079633,0
15.5900,0.83749559,6.24747215,1.50442980,0.01911401,,,1.08096418,6.25336239,1.57079633,0
15.6000,0.83749444,6.24749005,1.50421657,0.01912900,,,1.08950360,6.25336239,1.57079633,0
15.6100,0.83749766,6.24743991,1.50491312,0.01908553,,,1.09804302,6.25336239,1.57079633,0
15.6200,0.83749585,6.24746813,1.50445013,0.01911086,,,1.10658244,6.25336239,1.57079633,0
15.6300,0.83749561,6.24747182,1.50437638,0.01911429,,,1.11512185,6.25336239,1.57079633,0
15.6400,0.83749664,6.24745581,1.50464362,0.01909888,,,1.12366127,6.25336239,1.57079633,0
15.6500,0.83749767,6.24743964,1.50485843,0.01908277,,,1.13220069,6.25336239,1.57079633,0
15.6600,0.83749442,6.24749046,1.50404924,0.01913522,,,1.14074011,6.25336239,1.57079633,0
15.6700,0.83749302,6.24751225,1.50362229,0.01915851,,,1.14927953,6.25336239,1.57079633,0
15.6800,0.83749164,6.24753384,1.50319656,0.01918240,,,1.15781895,6.25336239,1.57079633,0
15.6900,0.83749026,6.24755535,1.50280654,0.01920706,,,1.16635836,6.25336239,1.57079633,0
15.7000,0.83748810,6.24758904,1.50213591,0.01924705,,,1.17489778,6.25336239,1.57079633,0
15.7100,0.83748700,6.24760626,1.50176965,0.01926822,,,1.18343720,6.25336239,1.57079633,0
15.7200,0.83748755,6.24759772,1.50190204,0.01925734,,,1.19197662,6.25336239,1.57079633,0
15.7300,0.83748800,6.24759070,1.50196510,0.01924809,,,1.20051604,6.25336239,1.57079633,0
15.7400,0.83748860,6.24758122,1.50218520,0.01923515,,,1.20905545,6.25336239,1.57079633,0
15.7500,0.83749106,6.24754274,1.50298899,0.01918077,,,1.21759487,6.25336239,1.57079633,0
15.7600,0.83749137,6.24753781,1.50304872,0.01917355,,,1.22613429,6.25336239,1.57079633,0
15.7700,0.83749356,6.24750357,1.50380291,0.01912165,,,1.23467371,6.25336239,1.57079633,0
15.7800,0.83749136,6.24753808,1.50291802,0.01917581,,,1.24321313,6.25336239,1.57079633,0
15.7900,0.83749136,6.24753811,1.50284027,0.01917587,,,1.25175255,6.25336239,1.57079633,0
15.8000,1.49545306,6.29210406,1.50314819,0.01915582,,,1.26042613,6.25336239,1.57079633,1
15.8100,1.49550440,6.29134378,1.50422662,0.01908360,,,1.26926998,6.25336239,1.57079633,0
15.8200,1.49548944,6.29156531,1.50387682,0.01910539,,,1.27811384,6.25336239,1.57079633,0
15.8300,1.49547784,6.29173710,1.50352828,0.01912289,,,1.28695770,6.25336239,1.57079633,0
15.8400,1.49548816,6.29158423,1.50370151,0.01910677,,,1.29580155,6.25336239,1.57079633,0
15.8500,1.49548358,6.29165217,1.50350916,0.01911419,,,1.30464541,6.25336239,1.57079633,0
15.8600,1.49548089,6.29169196,1.50340786,0.01911869,,,1.31348927,6.25336239,1.57079633,0
15.8700,1.49547228,6.29181944,1.50308149,0.01913362,,,1.32233312,6.25336239,1.57079633,0
15.8800,1.49549608,6.29146692,1.50374694,0.01909086,,,1.33117698,6.25336239,1.57079633,0
15.8900,1.49551874,6.29113122,1.50435765,0.01904870,,,1.34002084,6.25336239,1.57079633,0
15.9000,1.49551943,6.29112098,1.50437490,0.01904737,,,1.34886470,6.25336239,1.57079633,0
15.9100,1.49551849,6.29113498,1.50429112,0.01904925,,,1.35770855,6.25336239,1.57079633,0
15.9200,1.49550633,6.29131509,1.50388839,0.01907437,,,1.36655241,6.25336239,1.57079633,0
15.9300,1.49552223,6.29107954,1.50434461,0.01904035,,,1.37539627,6.25336239,1.57079633,0
15.9400,1.49550186,6.29138130,1.50355089,0.01908548,,,1.38424012,6.25336239,1.57079633,0
15.9500,1.49548142,6.29168423,1.50279490,0.01913240,,,1.39308398,6.25336239,1.57079633,0
15.9600,1.49545961,6.29200742,1.50191546,0.01918423,,,1.40192784,6.25336239,1.57079633,0
15.9700,1.49547491,6.29178072,1.50251095,0.01914658,,,1.41077169,6.25336239,1.57079633,0
15.9800,1.49548539,6.29162545,1.50286514,0.01911988,,,1.41961555,6.25336239,1.57079633,0
15.9900,1.49548402,6.29164566,1.50278850,0.01912348,,,1.42845941,6.25336239,1.57079633,0
16.0000,1.49546861,6.29187406,1.50205056,0.01916560,,,1.43730326,6.25336239,1.57079633,0
16.0100,1.49548076,6.29169397,1.50248540,0.01913120,,,1.44614712,6.25336239,1.57079633,0
16.0200,1.49549444,6.29149121,1.50313610,0.01909111,,,1.45499098,6.25336239,1.57079633,0
16.0300,1.49549671,6.29145760,1.50319714,0.01908423,,,1.46383483,6.25336239,1.57079633,0
16.0400,1.49550936,6.29127003,1.50382559,0.01904445,,,1.47267869,6.25336239,1.57079633,0
16.0500,1.49549244,6.29152093,1.50292061,0.01909955,,,1.48152255,6.25336239,1.57079633,0
16.0600,1.49549746,6.29144645,1.50308165,0.01908261,,,1.49036641,6.25336239,1.57079633,0
16.0700,1.49550675,6.29130859,1.50357226,0.01905015,,,1.49921026,6.25336239,1.57079633,0
16.0800,1.49548493,6.29163228,1.50232359,0.01912908,,,1.50805412,6.25336239,1.57079633,0
16.0900,1.49547993,6.29170645,1.50203718,0.01914781,,,1.51689798,6.25336239,1.57079633,0
16.1000,1.49547475,6.29178325,1.50174265,0.01916789,,,1.52574183,6.25336239,1.57079633,0
16.1100,1.49548694,6.29160248,1.50249500,0.01911894,,,1.53458569,6.25336239,1.57079633,0
16.1200,1.49548585,6.29161858,1.50237917,0.01912345,,,1.54342955,6.25336239,1.57079633,0
16.1300,1.49548498,6.29163154,1.50228196,0.01912722,,,1.55227340,6.25336239,1.57079633,0
16.1400,1.49548197,6.29167618,1.50198245,0.01914064,,,1.56111726,6.25336239,1.57079633,0
16.1500,1.49548764,6.29159204,1.50238797,0.01911444,,,1.56996112,6.25336239,1.57079633,0
16.1600,1.49549066,6.29154716,1.50260683,0.01909997,,,1.57880497,6.25336239,1.57079633,0
16.1700,1.49548789,6.29158839,1.50236141,0.01911374,,,1.58764883,6.25336239,1.57079633,0
16.1800,1.49548987,6.29155900,1.50245275,0.01910357,,,1.59649269,6.25336239,1.57079633,0
