timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,external_e,external_n,true_e,true_n,true_heading,is_step
16.5500,0.15552930,-0.07154458,11.61687662,0.00468229,0.00178304,0.01387237,0.06925382,-1.01855885,0.34520438,,,1.92356065,6.25336239,1.57079633,0
16.5600,0.15678381,-0.04769397,11.34537078,0.00151602,0.00014432,0.01848576,0.04521055,-1.05416321,0.34365223,,,1.93229155,6.25336239,1.57079633,0
16.5700,0.17400835,0.06190946,11.22955513,-0.01002315,0.00247397,0.01444163,0.03715609,-1.04125377,0.33988184,,,1.94102246,6.25336239,1.57079633,0
16.5800,0.18920367,0.08913321,10.90937878,0.00759356,-0.00754166,0.01446199,0.04925702,-1.03918681,0.34273916,,,1.94975337,6.25336239,1.57079633,0
16.5900,0.04456265,-0.10361298,10.82863198,-0.00359984,0.00000429,0.01622538,0.03083555,-1.04000625,0.36640672,,,1.95848428,6.25336239,1.57079633,0
16.6000,0.19145180,0.02382798,10.55197572,0.00134825,-0.00009715,0.01658869,0.04404607,-1.05247489,0.37449825,,,1.96721518,6.25336239,1.57079633,0
16.6100,0.04605067,0.05387795,10.42170472,0.00057700,0.00184123,0.01730113,0.05567631,-1.03450661,0.34006893,,,1.97594609,6.25336239,1.57079633,0
16.6200,0.05628198,-0.00404408,10.16885330,0.00199389,-0.00048958,0.01419100,0.04000959,-1.03879650,0.36232218,,,1.98467700,6.25336239,1.57079633,0
16.6300,0.12172673,-0.00101480,10.23617290,-0.00040919,0.00157603,0.00909267,0.03910983,-1.01157761,0.33070874,,,1.99340791,6.25336239,1.57079633,0
16.6400,-0.02279662,-0.08983946,10.04536161,-0.00250210,-0.01140874,0.01377316,0.03058676,-1.02617418,0.34737182,,,2.00213881,6.25336239,1.57079633,0
16.6500,0.07238500,-0.02277220,10.03001037,-0.00436766,0.00282163,0.00441015,0.03346621,-1.04734836,0.38282646,,,2.01086972,6.25336239,1.57079633,0
16.6600,0.19313591,0.07603854,9.90961220,-0.00499215,0.00336779,0.01389112,0.03699675,-1.02009322,0.34317700,,,2.01960063,6.25336239,1.57079633,0
16.6700,-0.00449835,0.10885819,9.90559624,0.00175643,-0.00452284,0.01180313,0.03281787,-1.03143688,0.37884287,,,2.02833154,6.25336239,1.57079633,0
16.6800,0.15651114,0.09948975,9.86374906,0.00062360,0.00547257,0.01827114,0.05981853,-0.99974283,0.37702440,,,2.03706244,6.25336239,1.57079633,0
16.6900,0.02342798,-0.02177351,9.82300364,0.00122885,-0.00135558,0.00427948,0.06153327,-1.03348120,0.34446157,,,2.04579335,6.25336239,1.57079633,0
16.7000,-0.03416802,-0.06049542,9.95121722,-0.00036846,-0.00017757,0.02295187,0.05892394,-1.04086442,0.36250275,,,2.05452426,6.25336239,1.57079633,0
16.7100,0.00753504,-0.04490579,9.84049026,0.00180991,0.00274114,0.01365700,0.03063792,-1.04576689,0.35554874,,,2.06325516,6.25336239,1.57079633,0
16.7200,-0.06633436,0.09035006,9.68737614,-0.00037734,0.00719584,0.00869859,0.02651590,-1.03485266,0.36751649,,,2.07198607,6.25336239,1.57079633,0
16.7300,-0.00984808,0.01629804,9.76150264,0.00174066,0.00108866,0.01669066,0.03682519,-1.01563602,0.34807680,,,2.08071698,6.25336239,1.57079633,0
16.7400,0.09058790,0.07178619,9.80357296,0.00395145,-0.00190973,0.01694505,0.04473519,-1.04518988,0.37400236,,,2.08944789,6.25336239,1.57079633,0
16.7500,0.05869845,-0.11725231,9.91248539,-0.00168255,-0.00231801,0.01669726,0.00971413,-1.02617440,0.36285006,,,2.09817879,6.25336239,1.57079633,0
16.7600,0.04892584,-0.01119119,9.98101053,0.00007539,-0.00214527,0.02364679,0.00136904,-1.05442930,0.33226408,,,2.10690970,6.25336239,1.57079633,0
16.7700,0.07944855,0.07923353,9.92235308,0.00031740,-0.00172455,0.01171689,0.03839469,-1.03424916,0.34963798,,,2.11564061,6.25336239,1.57079633,0
16.7800,-0.05427965,-0.00753543,9.91073823,-0.00046227,0.00272830,0.01617377,0.04860347,-0.99697021,0.33970458,,,2.12437152,6.25336239,1.57079633,0
16.7900,-0.07399395,0.07823092,9.87700236,0.00076906,-0.00096395,0.01560101,0.04485418,-1.02974162,0.37057592,,,2.13310242,6.25336239,1.57079633,0
16.8000,0.07108538,-0.10017307,9.87735724,0.00732985,0.00354163,0.01230814,0.00840432,-1.05414456,0.33879644,,,2.14183333,6.25336239,1.57079633,0
16.8100,0.06562850,-0.05455526,9.87799697,-0.00013392,-0.00194968,0.01615708,0.02366989,-1.02688424,0.34756728,,,2.15056424,6.25336239,1.57079633,0
16.8200,-0.12790900,0.08049658,9.78239798,-0.00633790,0.00017118,0.01999927,0.01000877,-1.04140716,0.33079494,,,2.15929515,6.25336239,1.57079633,0
16.8300,-0.13289212,-0.10530806,9.80472710,-0.00217148,0.00583603,0.01163122,0.02831944,-1.03332293,0.34295870,,,2.16802605,6.25336239,1.57079633,0
16.8400,0.08523668,-0.10159883,9.89423931,-0.00323705,-0.00386389,0.01679125,0.05741800,-0.99742941,0.36183490,,,2.17675696,6.25336239,1.57079633,0
16.8500,-0.03493454,0.14804710,9.91510244,-0.00710267,-0.00366289,0.01899557,0.01680250,-1.00952838,0.38523339,,,2.18548787,6.25336239,1.57079633,0
16.8600,0.19845721,-0.10970274,9.92454750,-0.00391436,0.00294506,0.01759408,0.03675425,-1.02496118,0.37059910,,,2.19421878,6.25336239,1.57079633,0
16.8700,-0.03434489,0.01770565,9.92565550,-0.00195287,0.00672797,0.00866666,0.04242347,-1.01207114,0.36263855,,,2.20294968,6.25336239,1.57079633,0
16.8800,-0.08513856,-0.11954528,9.77805203,0.00033767,0.00710660,0.01612725,0.03050046,-1.03769584,0.35080850,,,2.21168059,6.25336239,1.57079633,0
16.8900,-0.07750366,-0.08716632,9.79447458,-0.00261290,0.00130367,0.01347226,0.02945804,-1.01126196,0.35920910,,,2.22041150,6.25336239,1.57079633,0
16.9000,-0.07231032,-0.02093378,9.91486608,-0.00539773,0.00730252,0.01986471,0.03660448,-1.01864787,0.35561824,,,2.22914241,6.25336239,1.57079633,0
16.9100,-0.06115892,-0.07339091,9.87177936,-0.00476808,0.00194788,0.01450330,0.05476188,-1.00677827,0.35701061,,,2.23787331,6.25336239,1.57079633,0
16.9200,0.02643898,-0.08495746,9.93589579,0.00416695,-0.00012872,0.02278948,0.03087330,-1.04782801,0.38042989,,,2.24660422,6.25336239,1.57079633,0
16.9300,0.11403242,0.02540655,9.85434198,0.00487132,0.00011102,0.01011941,0.04509949,-1.03930525,0.35304655,,,2.25533513,6.25336239,1.57079633,0
16.9400,0.20688221,0.11021620,9.83880219,0.00355894,-0.00108309,0.01698763,0.02287642,-1.01084645,0.35896519,,,2.26406603,6.25336239,1.57079633,0
16.9500,0.04053235,0.06599480,9.80695226,0.00008255,0.00323056,0.01153432,0.03409456,-1.05217423,0.38547089,,,2.27279694,6.25336239,1.57079633,0
16.9600,0.08477473,-0.02542872,9.81460172,0.00309594,-0.00377283,0.02203898,0.04122782,-1.06316735,0.34600169,,,2.28152785,6.25336239,1.57079633,0
16.9700,0.03776390,-0.15489888,9.82737451,-0.00054233,0.00681407,0.02123563,0.03902644,-1.02833245,0.33844259,,,2.29025876,6.25336239,1.57079633,0
16.9800,-0.09919375,0.15319383,9.99122845,-0.00096978,-0.00092946,0.01134132,0.05634467,-1.02199282,0.35508755,,,2.29898966,6.25336239,1.57079633,0
16.9900,0.16369561,-0.00510899,9.95059371,-0.00155807,0.00167188,0.01799481,0.02976643,-1.05666493,0.34768098,,,2.30772057,6.25336239,1.57079633,0
17.0000,0.17303851,0.05193642,9.94410638,-0.00176059,0.00093593,0.01484003,0.03636188,-1.04797203,0.35873103,2.24515225,6.25154146,2.31645148,6.25336239,1.57079633,0
17.0100,0.00509771,0.00487462,9.82779993,-0.00711013,0.00199745,0.00856553,0.05108469,-1.03753726,0.34844523,,,2.32518239,6.25336239,1.57079633,0
17.0200,-0.00857971,-0.12080369,9.90472001,0.00752002,-0.00065556,0.01086664,0.03912358,-1.00622035,0.37533727,,,2.33391329,6.25336239,1.57079633,0
17.0300,0.17888424,-0.13898818,10.01009151,0.00262905,0.00184683,0.01539830,0.01505420,-1.03785954,0.39184001,,,2.34264420,6.25336239,1.57079633,0
17.0400,0.22189646,-0.06007652,9.83338838,-0.00037200,0.00181902,0.01705131,0.03456365,-1.00484896,0.36181663,,,2.35137511,6.25336239,1.57079633,0
17.0500,0.10907057,0.04880443,9.83983712,0.00390596,-0.00442717,0.01351955,0.05795963,-1.03580051,0.35572156,,,2.36010602,6.25336239,1.57079633,0
17.0600,0.03765877,-0.00229169,9.70542811,-0.01044752,0.00182693,0.01617311,0.04744739,-1.03075057,0.35366789,,,2.36883692,6.25336239,1.57079633,0
17.0700,0.14917051,0.06286410,9.89551831,0.00116799,0.00131810,0.01624796,0.06043105,-1.03290045,0.37389990,,,2.37756783,6.25336239,1.57079633,0
17.0800,0.21234929,0.00957384,9.93025245,0.00066216,0.00473479,0.01614531,0.03071836,-1.03510226,0.36517012,,,2.38629874,6.25336239,1.57079633,0
17.0900,0.17355468,-0.09633026,9.85593295,0.00201197,0.00287997,0.01030934,0.04701589,-1.01626492,0.35510662,,,2.39502965,6.25336239,1.57079633,0
17.1000,0.16777484,0.07070891,10.00748894,0.00099230,0.00091807,0.01555225,0.03911628,-1.03739207,0.33141095,,,2.40376055,6.25336239,1.57079633,0
17.1100,0.21835450,-0.09022027,9.82521581,0.00946558,-0.00159840,0.01711609,0.03346046,-1.01525493,0.35354389,,,2.41249146,6.25336239,1.57079633,0
17.1200,0.17976937,0.08110380,9.92082703,0.00420465,-0.00778587,0.00908961,0.04251308,-1.01217078,0.34108854,,,2.42122237,6.25336239,1.57079633,0
17.1300,0.19907608,-0.09120100,9.98164280,0.00405934,0.00322532,0.02111177,0.04467599,-1.03864100,0.37111204,,,2.42995328,6.25336239,1.57079633,0
17.1400,0.23375892,-0.03406222,9.94577355,0.00107406,-0.00456393,0.02078881,0.01810879,-1.03558214,0.34709794,,,2.43868418,6.25336239,1.57079633,0
17.1500,0.35076149,-0.04283021,10.11203205,-0.00085490,0.00080044,0.01565120,0.03463808,-1.03859137,0.38198074,,,2.44741509,6.25336239,1.57079633,0
17.1600,0.31839074,-0.02581270,10.10403099,0.00145604,0.00417330,0.02329047,0.03637339,-1.03258596,0.33352315,,,2.45614600,6.25336239,1.57079633,0
17.1700,0.21009447,-0.09627012,10.08890496,-0.00440794,-0.00181163,0.01182108,0.02018882,-1.04149819,0.33682933,,,2.46487690,6.25336239,1.57079633,0
17.1800,0.14619149,0.01091590,10.21200857,-0.00511775,-0.00606467,0.01125722,0.04702654,-1.03897805,0.34795959,,,2.47360781,6.25336239,1.57079633,0
17.1900,0.26080019,0.03613481,10.08617501,0.00467867,-0.00625439,0.01253480,0.03751131,-1.04374584,0.33611172,,,2.48233872,6.25336239,1.57079633,0
17.2000,0.23485069,-0.17413418,10.49679504,-0.00519939,0.00568397,0.01216884,0.02968027,-1.02746090,0.35297317,,,2.49106963,6.25336239,1.57079633,0
17.2100,0.13244532,-0.02166098,10.75785218,0.00112612,-0.00012273,0.02232846,0.02715999,-1.00724966,0.35994724,,,2.49980053,6.25336239,1.57079633,0
17.2200,0.05712148,-0.01474745,10.81607455,0.00059657,-0.00245515,0.01520094,0.04932303,-1.00805570,0.34117524,,,2.50853144,6.25336239,1.57079633,0
17.2300,0.03217962,0.02183849,10.99529217,-0.00425760,0.00010516,0.01478367,0.05353694,-1.02673085,0.35883545,,,2.51726235,6.25336239,1.57079633,0
17.2400,0.13170013,-0.08774243,11.40214366,0.00345283,-0.00811183,0.01645483,0.01742819,-1.04221522,0.35466662,,,2.52599326,6.25336239,1.57079633,0
17.2500,0.12910087,-0.17402584,11.19140392,0.00212896,0.00478170,0.02131842,0.03892268,-1.00791670,0.34910950,,,2.53472416,6.25336239,1.57079633,0
17.2600,0.11919397,-0.06075179,11.33625745,-0.00578370,-0.00353933,0.01567778,0.04317822,-1.03490415,0.33566271,,,2.54345507,6.25336239,1.57079633,0
17.2700,0.05269042,0.01332325,11.32836551,-0.00113537,-0.00155418,0.01351584,0.03457737,-1.02892310,0.37988846,,,2.55220558,6.25336239,1.57079633,1
17.2800,0.01580857,-0.09524690,11.30594569,-0.00020314,-0.00083801,0.01608898,0.05768329,-1.03817563,0.34158999,,,2.56130100,6.25336239,1.57079633,0
17.2900,0.18130149,0.00876194,11.22777212,-0.00227736,0.00396446,0.02000561,0.03927157,-1.03857471,0.39043478,,,2.57039642,6.25336239,1.57079633,0
17.3000,0.10444749,-0.01278806,11.29310928,-0.00042987,-0.00196508,0.01420888,0.05197357,-1.03106580,0.34690761,,,2.57949184,6.25336239,1.57079633,0
17.3100,0.04377454,0.00736552,11.03294182,-0.00064514,-0.00453751,0.02061339,0.02418045,-1.03162743,0.31735701,,,2.58858726,6.25336239,1.57079633,0
17.3200,0.00819341,-0.01486219,10.81666676,0.00274766,0.00610794,0.01622822,0.03411305,-1.03690050,0.37687116,,,2.59768268,6.25336239,1.57079633,0
17.3300,0.03908974,0.01540660,10.71253001,0.00214142,-0.00124383,0.01431470,0.01427088,-1.01710758,0.34984844,,,2.60677810,6.25336239,1.57079633,0
17.3400,0.16031351,-0.04534514,10.48180657,0.00104550,0.00106061,0.01696783,0.05105562,-1.04096729,0.36070501,,,2.61587352,6.25336239,1.57079633,0
17.3500,0.25212334,-0.11829106,10.33895301,-0.00120369,-0.00122166,0.02284838,0.05196607,-0.99315448,0.34311502,,,2.62496894,6.25336239,1.57079633,0
17.3600,0.13034075,-0.01799033,10.25132054,0.00337126,-0.00000122,0.01404989,0.03794590,-1.03169968,0.34626337,,,2.63406436,6.25336239,1.57079633,0
17.3700,0.06885191,0.03029251,10.20356852,-0.00136787,0.00013701,0.02047475,0.03845839,-1.02977230,0.34989210,,,2.64315977,6.25336239,1.57079633,0
17.3800,0.03395440,-0.01419947,10.02191022,-0.00504991,0.00052129,0.01725496,0.01488601,-1.02633650,0.33378271,,,2.65225519,6.25336239,1.57079633,0
17.3900,0.01665112,-0.03157066,9.88143761,0.00014303,-0.00574817,0.01564308,0.03857697,-1.01552994,0.33632935,,,2.66135061,6.25336239,1.57079633,0
17.4000,0.10632986,0.10619598,10.07045836,-0.00495883,0.00139135,0.01522051,0.03793460,-1.02728700,0.35417842,,,2.67044603,6.25336239,1.57079633,0
17.4100,0.14712908,-0.10713000,10.03041018,0.00342208,-0.00128836,0.01826782,0.03307641,-1.02990383,0.36470259,,,2.67954145,6.25336239,1.57079633,0
17.4200,-0.01349512,-0.03424476,10.04036097,-0.00216968,0.00139094,0.01745736,0.02522284,-1.03255548,0.36522853,,,2.68863687,6.25336239,1.57079633,0
17.4300,-0.04302568,0.03730411,9.90525385,-0.00205086,-0.00972397,0.01649237,0.03123376,-1.04750343,0.36595492,,,2.69773229,6.25336239,1.57079633,0
17.4400,0.02979846,-0.10008328,9.91071405,-0.00301788,-0.00206705,0.01762639,0.04993735,-1.01625301,0.35471052,,,2.70682771,6.25336239,1.57079633,0
17.4500,0.00429745,0.05362047,9.97155543,-0.00524977,-0.00514326,0.01161100,0.03052470,-1.00812862,0.37288866,,,2.71592313,6.25336239,1.57079633,0
17.4600,-0.06935691,-0.07042104,9.84629247,-0.00379145,-0.00060989,0.01243750,0.05148912,-1.03725719,0.35662599,,,2.72501855,6.25336239,1.57079633,0
17.4700,-0.05384625,-0.11943230,9.87797606,0.00008726,-0.00299378,0.01106262,0.02720498,-1.04520044,0.35626086,,,2.73411396,6.25336239,1.57079633,0
17.4800,0.02383732,-0.16214793,9.82736265,0.00585528,-0.00387986,0.01365676,0.04457014,-1.02196738,0.35643891,,,2.74320938,6.25336239,1.57079633,0
17.4900,0.08185177,-0.12649997,9.79629784,0.00368090,-0.00078278,0.01418618,0.06950153,-1.04418494,0.37393821,,,2.75230480,6.25336239,1.57079633,0
17.5000,0.16726178,0.07537730,9.74039817,-0.00164695,0.00325924,0.01356320,0.03413032,-1.01649604,0.34171319,,,2.76140022,6.25336239,1.57079633,0
17.5100,-0.06788133,0.00018021,9.77471382,0.00101183,0.00150867,0.01713180,0.07178778,-1.00921340,0.33190055,,,2.77049564,6.25336239,1.57079633,0
17.5200,0.01995616,-0.06610269,9.91482611,0.00222145,0.00261621,0.01127635,0.05894383,-1.02725534,0.36821027,,,2.77959106,6.25336239,1.57079633,0
17.5300,-0.16210529,-0.20620039,9.77190993,0.00364908,-0.00577080,0.01406080,0.04012749,-1.03179133,0.33520796,,,2.78868648,6.25336239,1.57079633,0
17.5400,0.12135120,-0.04234655,9.73334437,0.00228691,0.00382227,0.01844559,0.03341379,-1.03013558,0.33103086,,,2.79778190,6.25336239,1.57079633,0
17.5500,0.07976719,0.02661440,9.85033171,0.00353751,0.00147012,0.02167803,0.02597895,-1.02963140,0.36171760,,,2.80687732,6.25336239,1.57079633,0
17.5600,0.01402052,0.00501097,9.96675764,0.00497093,-0.00300358,0.01523258,0.03369736,-1.00947712,0.34784130,,,2.81597274,6.25336239,1.57079633,0
17.5700,0.05286086,0.01264774,9.86614170,0.00156962,-0.00232104,0.01976513,0.04926787,-1.01069353,0.34398305,,,2.82506815,6.25336239,1.57079633,0
17.5800,0.01045008,-0.10327428,9.89050435,-0.00092580,0.00112657,0.02043972,0.05707297,-1.03160297,0.34311872,,,2.83416357,6.25336239,1.57079633,0
17.5900,0.01733716,-0.04949084,9.94437738,-0.00009978,0.00340415,0.01100450,0.06369921,-1.00581867,0.35099075,,,2.84325899,6.25336239,1.57079633,0
17.6000,0.08094080,0.03960791,9.74394804,-0.00321927,0.00335276,0.01597740,0.05600645,-1.01517560,0.35521466,,,2.85235441,6.25336239,1.57079633,0
17.6100,0.08731032,-0.07718940,9.80534048,0.00055539,0.00437333,0.01088443,0.07234264,-1.03111051,0.34604555,,,2.86144983,6.25336239,1.57079633,0
17.6200,-0.02454946,0.06691168,9.93622911,0.00298546,-0.00565782,0.01348825,0.04103275,-1.03094749,0.34933416,,,2.87054525,6.25336239,1.57079633,0
17.6300,-0.01244108,-0.12100586,9.87109838,-0.00047128,-0.00100301,0.01662883,0.03656936,-1.04872676,0.36452027,,,2.87964067,6.25336239,1.57079633,0
17.6400,0.00981041,0.10276496,9.75309753,-0.00122506,0.00637376,0.01002001,0.02096529,-1.01331493,0.36581191,,,2.88873609,6.25336239,1.57079633,0
17.6500,-0.09769009,-0.05046043,9.87085901,0.00012107,0.00308836,0.01712034,0.03504785,-1.03488099,0.34621786,,,2.89783151,6.25336239,1.57079633,0
17.6600,0.06197349,0.03027382,10.03586688,0.00463787,0.00251035,0.01446733,0.04081019,-1.00379562,0.36053149,,,2.90692693,6.25336239,1.57079633,0
17.6700,0.02727740,-0.07354954,9.72926105,0.00058198,-0.00831474,0.01406435,0.03458901,-1.00375329,0.34999622,,,2.91602234,6.25336239,1.57079633,0
17.6800,0.07816456,0.03827268,9.84916523,0.00408602,-0.00121012,0.01713014,0.03567110,-0.99805430,0.36555268,,,2.92511776,6.25336239,1.57079633,0
17.6900,0.15798229,-0.02757681,9.99118891,0.00704514,-0.00479437,0.01177359,0.05823018,-1.02013571,0.36364757,,,2.93421318,6.25336239,1.57079633,0
17.7000,0.09591497,-0.11457285,9.81905621,0.01125526,-0.00299183,0.00833889,0.05077720,-1.01804338,0.38792778,,,2.94330860,6.25336239,1.57079633,0
17.7100,-0.04675496,-0.16896502,9.89135815,-0.00083005,-0.00087249,0.01512943,0.02391588,-1.06364583,0.35180412,,,2.95240402,6.25336239,1.57079633,0
17.7200,0.15317632,0.12634095,9.86559890,-0.00000421,0.00302084,0.01217628,0.01935086,-1.02685343,0.33856884,,,2.96149944,6.25336239,1.57079633,0
17.7300,0.07330834,-0.11872296,9.94901686,0.00202144,-0.00267306,0.01423021,0.04139599,-1.01312367,0.34843191,,,2.97059486,6.25336239,1.57079633,0
17.7400,0.13298667,-0.07761046,9.92515888,0.00129260,-0.00294852,0.01067521,0.03010746,-1.01766499,0.34491023,,,2.97969028,6.25336239,1.57079633,0
17.7500,0.15721957,-0.17959614,9.92959211,-0.00278494,-0.00321240,0.01131476,0.03967531,-1.03122989,0.33716933,,,2.98878570,6.25336239,1.57079633,0
17.7600,0.13439086,-0.06131811,9.83702694,-0.00699379,0.00223399,0.01095461,0.05454582,-1.04500578,0.36893584,,,2.99788112,6.25336239,1.57079633,0
17.7700,0.27511339,0.09287702,10.01691973,-0.00223191,0.00429055,0.00996088,0.04631815,-1.04472490,0.35072325,,,3.00697653,6.25336239,1.57079633,0
17.7800,0.05540447,-0.08235958,9.94418547,-0.00495616,0.00210361,0.01179461,0.05331197,-1.03333186,0.38785222,,,3.01607195,6.25336239,1.57079633,0
17.7900,0.06271999,-0.08761623,9.72914146,-0.00279321,0.00230168,0.01191016,0.02638404,-1.01182512,0.33173291,,,3.02516737,6.25336239,1.57079633,0
17.8000,0.31947862,0.05501482,9.91337049,-0.00272676,-0.00766630,0.01510385,0.03704341,-1.01468054,0.32796575,,,3.03426279,6.25336239,1.57079633,0
17.8100,0.20000599,-0.06337051,9.85055450,-0.00281038,-0.00660305,0.02745412,0.04469810,-1.04533710,0.33639645,,,3.04335821,6.25336239,1.57079633,0
17.8200,0.24202463,-0.08694226,9.99028796,-0.00917527,-0.00124534,0.01256094,0.03001329,-1.03731966,0.34846075,,,3.05245363,6.25336239,1.57079633,0
17.8300,0.16239975,-0.09987876,10.01183313,-0.01099534,0.00184745,0.00873795,0.03192604,-1.04191542,0.31754926,,,3.06154905,6.25336239,1.57079633,0
17.8400,0.19775587,0.01439000,9.89975656,-0.00153136,-0.00347256,0.01726629,0.06025820,-0.99859707,0.36225077,,,3.07064447,6.25336239,1.57079633,0
17.8500,0.03490591,0.01377622,9.86278655,0.00002694,-0.00296766,0.01013327,0.03646334,-1.04381852,0.35963614,,,3.07973989,6.25336239,1.57079633,0
17.8600,0.30510271,-0.15406544,9.87549545,-0.00159133,0.00454543,0.01147567,0.04468677,-1.04259930,0.35296626,,,3.08883531,6.25336239,1.57079633,0
17.8700,0.24458449,0.00402164,10.10792610,0.00168668,0.00138364,0.01363081,0.05144128,-1.02515148,0.35479270,,,3.09793072,6.25336239,1.57079633,0
17.8800,0.12212170,0.04108256,10.08065166,0.00435932,-0.00008762,0.01514233,0.04237832,-1.04009795,0.35471456,,,3.10702614,6.25336239,1.57079633,0
17.8900,0.17911542,-0.09305022,10.29127879,0.00683153,-0.00090202,0.01525201,0.04161773,-1.04030274,0.35379150,,,3.11612156,6.25336239,1.57079633,0
17.9000,0.27944889,-0.08072614,10.51438489,-0.00384669,-0.00528105,0.01593046,0.05383913,-1.01425982,0.32350409,,,3.12521698,6.25336239,1.57079633,0
17.9100,0.25983077,-0.16688317,10.54311737,-0.00091067,-0.00149987,0.01450878,0.01952968,-1.01486914,0.36173995,,,3.13431240,6.25336239,1.57079633,0
17.9200,0.16504941,-0.07736972,10.83933408,0.00272174,0.00374307,0.01931909,0.04695504,-1.04989761,0.35653934,,,3.14340782,6.25336239,1.57079633,0
17.9300,0.03124062,0.02764729,11.05175237,-0.00068609,0.00047312,0.01826659,0.04902878,-1.02320740,0.34490863,,,3.15250324,6.25336239,1.57079633,0
17.9400,0.16133088,-0.14064469,11.15503984,-0.00803420,-0.00444966,0.01283040,0.03209948,-1.02494642,0.35819466,,,3.16159866,6.25336239,1.57079633,0
17.9500,0.12010567,0.01533117,11.28028101,0.00064918,0.00487870,0.01412234,0.05950154,-1.06265551,0.34680625,,,3.17069408,6.25336239,1.57079633,0
17.9600,0.20931142,-0.06466577,11.49195791,0.00781191,-0.00304648,0.00964015,0.05860911,-1.04628617,0.35706019,,,3.17978950,6.25336239,1.57079633,0
17.9700,-0.04542863,-0.11129403,11.45274214,-0.00084840,0.00387759,0.01755373,0.06150367,-1.04431611,0.36034556,,,3.18888491,6.25336239,1.57079633,1
17.9800,0.00621470,0.02887453,11.29656089,0.00354553,-0.00281886,0.01414715,0.06860183,-1.04817266,0.32640926,,,3.19029297,6.25336239,1.57079633,0
17.9900,0.12316162,-0.10318049,11.28464571,-0.00192368,-0.00093537,0.02243553,0.05594138,-1.03665166,0.35472202,,,3.19029297,6.25336239,1.57079633,0
18.0000,0.11897366,-0.03837875,11.16898150,-0.00394448,0.00445805,0.01229190,0.04150645,-1.01142132,0.35121694,,,3.19029297,6.25336239,1.57079633,0
18.0100,0.26737904,-0.02932306,10.96718278,0.00436571,-0.00380578,0.02091040,0.05501353,-1.01833315,0.35532012,,,3.19029297,6.25336239,1.57079633,0
18.0200,0.16039000,0.03565293,10.96821963,-0.00243952,-0.00050094,0.01135078,0.05589575,-1.02510035,0.35407680,,,3.19029297,6.25336239,1.57079633,0
18.0300,0.22119236,-0.10514690,10.77571299,0.00423514,0.00487802,0.00835481,0.08477531,-1.05888413,0.33848124,,,3.19029297,6.25336239,1.57079633,0
18.0400,0.16239701,-0.02997086,10.53885429,0.00295378,0.00053552,0.01158843,0.02543171,-1.03578139,0.35794644,,,3.19029297,6.25336239,1.57079633,0
18.0500,-0.17501334,-0.07591596,10.50784151,0.00278939,-0.00186618,0.01629215,0.03712080,-0.99628573,0.34782081,,,3.19029297,6.25336239,1.57079633,0
18.0600,-0.08284744,-0.07285547,10.25644744,0.00240005,0.00096178,0.01893902,0.02446585,-1.02938300,0.34897345,,,3.19029297,6.25336239,1.57079633,0
18.0700,0.10187492,0.10052339,9.98619432,-0.00271044,0.00469507,0.01151723,0.03317515,-1.01608918,0.35996133,,,3.19029297,6.25336239,1.57079633,0
18.0800,0.05573513,0.03877376,9.94035636,-0.00056142,-0.00287040,0.01873982,0.05689641,-1.04533225,0.36428616,,,3.19029297,6.25336239,1.57079633,0
18.0900,0.04628608,0.12078368,10.09064773,-0.00525434,0.00559929,0.01289787,0.04053775,-1.03881913,0.33215795,,,3.19029297,6.25336239,1.57079633,0
18.1000,0.09034012,-0.23912645,9.93262883,0.00257978,-0.00086827,0.01293120,0.03910616,-1.04680382,0.36586350,,,3.19029297,6.25336239,1.57079633,0
18.1100,0.07629598,-0.05467798,9.90936271,-0.00175563,-0.00027732,0.01376201,0.04699279,-1.02267849,0.39633118,,,3.19029297,6.25336239,1.57079633,0
18.1200,0.29065900,-0.04715748,9.81866652,0.00231357,0.00009669,0.02141489,0.05893647,-1.05950124,0.36398484,,,3.19029297,6.25336239,1.57079633,0
18.1300,0.06234378,-0.05525387,9.86009495,-0.00688890,0.00743231,0.01565368,0.04334223,-1.02663367,0.34789285,,,3.19029297,6.25336239,1.57079633,0
18.1400,0.03513732,0.03192330,9.89712740,-0.00605939,0.00450969,0.01613650,0.05376594,-1.07130996,0.33558031,,,3.19029297,6.25336239,1.57079633,0
18.1500,-0.05461342,-0.04061639,9.91223486,0.00301454,0.00375719,0.00902215,0.04927541,-1.02701426,0.36871079,,,3.19029297,6.25336239,1.57079633,0
18.1600,0.00364049,0.06191550,9.93434144,0.00388349,-0.00536355,0.01558905,0.03458899,-1.03770956,0.36670886,,,3.19029297,6.25336239,1.57079633,0
18.1700,-0.03852465,-0.00441648,10.02976366,-0.00066245,0.00008477,0.01602960,0.04261064,-1.05536669,0.36909206,,,3.19029297,6.25336239,1.57079633,0
18.1800,0.16532122,-0.03450176,9.94230923,0.00192375,-0.00280019,0.02132688,0.02411640,-1.01677951,0.35795764,,,3.19029297,6.25336239,1.57079633,0
18.1900,-0.01356502,-0.14584618,9.91457276,0.00168605,-0.00080108,0.01152842,0.04870602,-1.01475639,0.34020276,,,3.19029297,6.25336239,1.57079633,0
18.2000,0.05995375,0.01113207,9.86812349,0.00825820,0.00040677,0.01217063,0.04981321,-1.03070939,0.35139332,,,3.19029297,6.25336239,1.57079633,0
